Order_ID,Date,Region,Country,Product_Category,Product_Name,Units_Sold,Unit_Price,Total_Revenue,Sales_Rep,Currency,Year
ORD-002915,2022-01-15,Latin America,Colombia,Raw Materials,Industrial Grade Resin,415,281.08,116648.2,Maria Garcia,COP,2022
ORD-002916,2022-07-01,Europe,Netherlands,Raw Materials,Industrial Grade Resin,286,502.19,143626.34,James Anderson,EUR,2022
ORD-002917,2022-02-22,North America,Mexico,Industrial Equipment,CNC Milling Unit,5,4986.36,24931.8,Amara Sharma,MXN,2022
ORD-002918,2024-09-08,Europe,France,Industrial Equipment,Welding Station Pro,3,2571.07,7713.21,Yuki Abbas,EUR,2024
ORD-002919,2023-01-17,Latin America,Colombia,Food & Beverage,Premium Olive Oil 5L,408,67.55,27560.4,Sarah Brown,COP,2023
ORD-002920,2024-02-10,Europe,France,Automotive Parts,Synthetic Motor Oil 5L,19,256.1,4865.9,David Garcia,EUR,2024
ORD-002921,2022-11-23,Latin America,Chile,Consumer Goods,Portable Blender,82,112.63,9235.66,John Anderson,CLP,2022
ORD-002923,2022-12-25,North America,Canada,Consumer Goods,Air Purifier Home,51,256.98,13105.98,Sarah Tanaka,CAD,2022
ORD-002924,2024-12-11,Asia-Pacific,South Korea,Apparel & Footwear,Compression Leggings,216,67.0,14472.0,James Rossi,KRW,2024
ORD-002925,2023-11-04,Latin America,Colombia,Pharmaceuticals,Vitamin D3 Supplement,216,83.34,18001.44,Sarah Mensah,COP,2023
ORD-002926,2022-05-23,North America,Canada,Pharmaceuticals,Zinc Immune Support,118,26.51,3128.18,Ahmed Smith,CAD,2022
ORD-002927,2023-05-19,North America,Mexico,Automotive Parts,High-Flow Air Filter,20,130.31,2606.2,Carlos Mueller,MXN,2023
ORD-002929,2023-09-04,Middle East,United Arab Emirates,Automotive Parts,Synthetic Motor Oil 5L,4,380.61,1522.44,Ravi Smith,AED,2023
ORD-002930,2023-05-03,Europe,Spain,Pharmaceuticals,Vitamin D3 Supplement,22,38.35,843.7,John Zhang,EUR,2023
ORD-002931,2023-08-13,Asia-Pacific,China,Food & Beverage,Organic Coffee Blend 1kg,465,18.12,8425.8,Maria Anderson,CNY,2023
ORD-002932,2024-10-12,Latin America,Colombia,Electronics,Wireless Headset X1,46,324.34,14919.64,Robert Mueller,COP,2024
ORD-002933,2024-07-17,Latin America,Colombia,Industrial Equipment,Industrial Air Compressor,6,4941.58,29649.48,Hassan Smith,COP,2024
ORD-002935,2024-04-23,Asia-Pacific,Singapore,Automotive Parts,High-Flow Air Filter,35,353.96,12388.6,Hassan Patel,SGD,2024
ORD-002936,2023-03-04,Asia-Pacific,Australia,Raw Materials,Stainless Steel Rod,861,115.52,99462.72,Yuki Abbas,AUD,2023
ORD-002937,2022-06-08,Middle East,Turkey,Food & Beverage,Freeze Dried Meal Pack,500,32.14,16070.0,Omar Taylor,TRY,2022
ORD-002938,2022-01-30,Latin America,Brazil,Pharmaceuticals,Probiotic Complex,94,60.4,5677.6,Sarah Mueller,BRL,2022
ORD-002939,2022-09-27,Latin America,Colombia,Consumer Goods,Air Purifier Home,77,271.26,20887.02,David Mensah,COP,2022
ORD-002940,2024-12-28,North America,United States,Apparel & Footwear,Waterproof Jacket,32,213.18,6821.76,Valentina Al-Rashid,USD,2024
ORD-002941,2023-11-27,Asia-Pacific,India,Food & Beverage,Freeze Dried Meal Pack,21,33.87,711.27,James Chen,INR,2023
ORD-002942,2022-12-01,Europe,Netherlands,Raw Materials,Industrial Grade Resin,279,206.68,57663.72,Hassan Taylor,EUR,2022
ORD-002943,2022-11-27,Asia-Pacific,South Korea,Food & Beverage,Organic Coffee Blend 1kg,451,44.72,20168.72,Ravi Taylor,KRW,2022
ORD-002944,2023-02-24,Latin America,Brazil,Industrial Equipment,CNC Milling Unit,7,3821.9,26753.3,Robert Diallo,BRL,2023
ORD-002945,2024-03-05,North America,Canada,Food & Beverage,Premium Olive Oil 5L,185,46.59,8619.15,Omar Chen,CAD,2024
ORD-002946,2024-01-28,Europe,Netherlands,Food & Beverage,Freeze Dried Meal Pack,211,35.75,7543.25,Nadia Abbas,EUR,2024
ORD-002947,2022-02-20,Middle East,Egypt,Food & Beverage,Energy Drink Case 24x,140,56.19,7866.6,Michael Mueller,EGP,2022
ORD-002948,2024-03-03,Latin America,Peru,Food & Beverage,Freeze Dried Meal Pack,321,22.87,7341.27,Ingrid Sharma,PEN,2024
ORD-002949,2023-02-17,North America,Mexico,Raw Materials,Aluminum Sheet 2mm,105,276.97,29081.85,Maria Lindqvist,MXN,2023
ORD-002950,2022-06-21,North America,Mexico,Industrial Equipment,Industrial Air Compressor,3,4357.3,13071.9,James Al-Rashid,MXN,2022
ORD-002951,2024-07-09,Latin America,Colombia,Pharmaceuticals,Probiotic Complex,234,64.73,15146.82,David Brown,COP,2024
ORD-002952,2023-11-03,Latin America,Peru,Automotive Parts,High-Flow Air Filter,55,459.89,25293.95,Amara Petrov,PEN,2023
ORD-002953,2024-06-01,North America,United States,Food & Beverage,Energy Drink Case 24x,13,33.56,436.28,Maria Mensah,USD,2024
ORD-002954,2024-04-29,Middle East,Turkey,Pharmaceuticals,Collagen Peptides Powder,68,63.79,4337.72,Fatima Rossi,TRY,2024
ORD-002955,2024-02-23,North America,Canada,Apparel & Footwear,Tactical Boot,70,66.57,4659.9,Ahmed Okonkwo,CAD,2024
ORD-002956,2022-05-21,Europe,United Kingdom,Food & Beverage,Protein Supplement 2kg,311,71.58,22261.38,Mei Diallo,GBP,2022
ORD-002957,2023-02-17,Asia-Pacific,Japan,Industrial Equipment,CNC Milling Unit,7,4422.55,30957.85,Sophie Smith,JPY,2023
ORD-002958,2022-03-27,Middle East,Saudi Arabia,Pharmaceuticals,Zinc Immune Support,212,55.72,11812.64,James Sharma,SAR,2022
ORD-002959,2023-09-03,Latin America,Argentina,Electronics,Portable SSD 2TB,18,760.92,13696.56,Sarah Tanaka,ARS,2023
ORD-002960,2022-04-03,Middle East,Turkey,Electronics,Wireless Headset X1,20,699.02,13980.4,Nadia Johnson,TRY,2022
ORD-002961,2023-07-24,Middle East,Egypt,Consumer Goods,Stainless Steel Cookware Set,30,293.04,8791.2,David Rossi,EGP,2023
ORD-002962,2024-09-01,Middle East,United Arab Emirates,Automotive Parts,Ceramic Brake Pad Set,75,316.49,23736.75,Amara Okonkwo,AED,2024
ORD-002963,2023-07-05,Asia-Pacific,Australia,Industrial Equipment,Welding Station Pro,6,1694.43,10166.58,Kwame Zhang,AUD,2023
ORD-002964,2023-10-13,Asia-Pacific,India,Electronics,Industrial Sensor X2,31,872.16,27036.96,Yuki Petrov,INR,2023
ORD-002965,2022-01-30,Latin America,Chile,Food & Beverage,Freeze Dried Meal Pack,225,47.46,10678.5,Robert Anderson,CLP,2022
ORD-002966,2023-11-21,Europe,Spain,Food & Beverage,Premium Olive Oil 5L,397,68.1,27035.7,Ingrid Johnson,EUR,2023
ORD-002967,2022-12-12,Europe,Netherlands,Automotive Parts,Ceramic Brake Pad Set,44,495.57,21805.08,David Okonkwo,EUR,2022
ORD-002968,2024-12-22,North America,United States,Apparel & Footwear,Merino Wool Sweater,270,167.49,45222.3,Sarah Brown,USD,2024
ORD-002969,2023-01-27,Middle East,Israel,Electronics,Smart Router Z5,8,657.85,5262.8,Maria Sharma,ILS,2023
ORD-002970,2024-08-22,North America,Mexico,Raw Materials,Industrial Grade Resin,493,285.41,140707.13,Ravi Petrov,MXN,2024
ORD-002971,2022-05-17,Middle East,Israel,Apparel & Footwear,Merino Wool Sweater,113,109.72,12398.36,Nadia Williams,ILS,2022
ORD-002972,2024-10-22,Middle East,Saudi Arabia,Consumer Goods,Stainless Steel Cookware Set,97,201.86,19580.42,Sarah Zhang,SAR,2024
ORD-002973,2023-07-21,Asia-Pacific,Singapore,Automotive Parts,Timing Belt Kit,59,87.8,5180.2,Carlos Sharma,SGD,2023
ORD-002974,2024-01-09,Europe,France,Automotive Parts,Ceramic Brake Pad Set,41,314.16,12880.56,Omar Zhang,EUR,2024
ORD-002975,2024-09-11,Asia-Pacific,China,Raw Materials,Industrial Grade Resin,548,274.78,150579.44,Yuki Al-Rashid,CNY,2024
ORD-002976,2024-04-05,Latin America,Argentina,Electronics,Smart Router Z5,36,225.38,8113.68,Yuki Rossi,ARS,2024
ORD-002977,2022-07-04,North America,Canada,Apparel & Footwear,Compression Leggings,146,112.57,16435.22,Sarah Dubois,CAD,2022
ORD-002978,2023-10-02,Europe,Italy,Pharmaceuticals,Probiotic Complex,299,42.79,12794.21,Hassan Smith,EUR,2023
ORD-002979,2024-07-31,Latin America,Argentina,Consumer Goods,Air Purifier Home,31,285.14,8839.34,Robert Diallo,ARS,2024
ORD-002980,2022-12-17,North America,Canada,Electronics,Wireless Headset X1,59,370.8,21877.2,Hassan Johnson,CAD,2022
ORD-002981,2023-07-13,North America,Mexico,Automotive Parts,High-Flow Air Filter,77,484.29,37290.33,Robert Anderson,MXN,2023
ORD-002982,2024-07-03,Latin America,Brazil,Food & Beverage,Energy Drink Case 24x,407,62.11,25278.77,David Chen,BRL,2024
ORD-002983,2023-10-05,Latin America,Chile,Raw Materials,Carbon Fiber Roll,574,211.98,121676.52,Wei Lindqvist,CLP,2023
ORD-002984,2023-03-07,Middle East,Egypt,Electronics,Smart Router Z5,4,418.35,1673.4,Elena Abbas,EGP,2023
ORD-002985,2022-04-29,North America,Canada,Raw Materials,Stainless Steel Rod,303,444.94,134816.82,Unknown,CAD,2022
ORD-002986,2023-03-07,Middle East,Turkey,Industrial Equipment,Industrial Air Compressor,8,4772.25,38178.0,Michael Patel,TRY,2023
ORD-002987,2022-02-04,Latin America,Argentina,Electronics,Wireless Headset X1,20,516.03,10320.6,Wei Okonkwo,ARS,2022
ORD-002988,2023-01-05,Europe,Spain,Automotive Parts,Ceramic Brake Pad Set,3,71.24,213.72,Robert Brown,EUR,2023
ORD-002989,2024-12-07,North America,Mexico,Apparel & Footwear,Waterproof Jacket,232,177.09,41084.88,Ahmed Taylor,MXN,2024
ORD-002990,2024-04-02,Europe,Germany,Raw Materials,Copper Wire Spool 500m,748,323.96,242322.08,Mei Johnson,EUR,2024
ORD-002991,2022-09-28,North America,United States,Raw Materials,Stainless Steel Rod,824,218.87,180348.88,Sarah Abbas,USD,2022
ORD-002992,2023-04-19,Middle East,Saudi Arabia,Automotive Parts,Timing Belt Kit,62,128.46,7964.52,Valentina Mueller,SAR,2023
ORD-002993,2023-05-12,Asia-Pacific,India,Raw Materials,Copper Wire Spool 500m,55,585.38,32195.9,Sophie Diallo,INR,2023
ORD-002994,2023-04-07,Asia-Pacific,South Korea,Automotive Parts,Timing Belt Kit,23,473.45,10889.35,John Petrov,KRW,2023
ORD-002995,2023-04-29,Latin America,Brazil,Raw Materials,Industrial Grade Resin,754,574.55,433210.7,Carlos Rossi,BRL,2023
ORD-002997,2024-12-10,North America,Canada,Industrial Equipment,Hydraulic Press M3,13,6810.99,88542.87,Valentina Sharma,CAD,2024
ORD-002998,2022-04-02,Middle East,Israel,Food & Beverage,Protein Supplement 2kg,256,33.14,8483.84,Ingrid Tanaka,ILS,2022
ORD-002999,2023-09-24,North America,United States,Food & Beverage,Premium Olive Oil 5L,505,82.63,41728.15,Maria Anderson,USD,2023
ORD-003000,2022-04-11,North America,United States,Consumer Goods,Robot Vacuum V2,65,81.21,5278.65,Ravi Al-Rashid,USD,2022
ORD-003001,2022-06-02,Asia-Pacific,Singapore,Automotive Parts,Timing Belt Kit,78,398.48,31081.44,Robert Patel,SGD,2022
ORD-003002,2022-04-20,Latin America,Peru,Raw Materials,Stainless Steel Rod,147,670.01,98491.47,Priya Anderson,PEN,2022
ORD-003004,2024-05-16,Middle East,Israel,Electronics,Wireless Headset X1,28,677.75,18977.0,Fatima Smith,ILS,2024
ORD-003005,2023-10-16,North America,Canada,Consumer Goods,Air Purifier Home,102,187.23,19097.46,Amara Taylor,CAD,2023
ORD-003006,2024-10-17,Europe,Germany,Pharmaceuticals,Collagen Peptides Powder,91,39.39,3584.49,Mei Rossi,EUR,2024
ORD-003007,2022-08-02,Europe,Netherlands,Raw Materials,Aluminum Sheet 2mm,1073,466.31,500350.63,Ingrid Tanaka,EUR,2022
ORD-003008,2024-01-25,North America,United States,Apparel & Footwear,Merino Wool Sweater,147,150.52,22126.44,Fatima Anderson,USD,2024
ORD-003009,2023-09-07,Europe,France,Consumer Goods,Air Purifier Home,96,50.84,4880.64,Elena Chen,EUR,2023
ORD-003010,2023-05-22,Middle East,Israel,Food & Beverage,Freeze Dried Meal Pack,418,56.64,23675.52,Kwame Smith,ILS,2023
ORD-003011,2024-02-27,Latin America,Argentina,Food & Beverage,Protein Supplement 2kg,298,62.17,18526.66,David Mensah,ARS,2024
ORD-003012,2024-01-01,Europe,Netherlands,Apparel & Footwear,Merino Wool Sweater,145,97.65,14159.25,Wei Anderson,EUR,2024
ORD-003014,2022-05-28,Europe,Germany,Apparel & Footwear,Tactical Boot,78,131.5,10257.0,Ahmed Sharma,EUR,2022
ORD-003015,2022-04-30,Asia-Pacific,Australia,Raw Materials,Industrial Grade Resin,257,549.97,141342.29,Ingrid Tanaka,AUD,2022
ORD-003016,2022-09-21,Latin America,Chile,Food & Beverage,Premium Olive Oil 5L,385,58.46,22507.1,Sarah Lindqvist,CLP,2022
ORD-003017,2022-02-28,Latin America,Colombia,Consumer Goods,Air Purifier Home,44,230.34,10134.96,Robert Petrov,COP,2022
ORD-003018,2022-08-27,North America,Mexico,Automotive Parts,LED Headlight Kit,27,315.54,8519.58,Sophie Mensah,MXN,2022
ORD-003019,2024-02-13,Latin America,Chile,Apparel & Footwear,Compression Leggings,88,150.67,13258.96,Sophie Chen,CLP,2024
ORD-003020,2023-05-08,North America,United States,Pharmaceuticals,Zinc Immune Support,21,31.61,663.81,Sarah Okonkwo,USD,2023
ORD-003022,2024-09-26,Latin America,Peru,Consumer Goods,Ergonomic Office Chair,96,140.92,13528.32,James Al-Rashid,PEN,2024
ORD-003023,2022-11-03,Latin America,Chile,Apparel & Footwear,Merino Wool Sweater,90,155.85,14026.5,Kwame Al-Rashid,CLP,2022
ORD-003024,2022-12-03,Asia-Pacific,Australia,Electronics,Portable SSD 2TB,67,352.53,23619.51,Elena Chen,AUD,2022
ORD-003025,2024-06-08,Latin America,Colombia,Automotive Parts,High-Flow Air Filter,18,466.6,8398.8,Unknown,COP,2024
ORD-003026,2024-09-29,North America,Mexico,Automotive Parts,LED Headlight Kit,49,390.91,19154.59,Yuki Chen,MXN,2024
ORD-003027,2023-11-17,Middle East,Egypt,Pharmaceuticals,Zinc Immune Support,102,44.21,4509.42,Robert Garcia,EGP,2023
ORD-003028,2022-07-09,Latin America,Chile,Automotive Parts,High-Flow Air Filter,6,187.38,1124.28,Unknown,CLP,2022
ORD-003029,2023-11-17,Middle East,Israel,Electronics,Wireless Headset X1,56,441.65,24732.4,Nadia Tanaka,ILS,2023
ORD-003030,2024-03-28,Asia-Pacific,Australia,Food & Beverage,Freeze Dried Meal Pack,91,43.63,3970.33,Ingrid Lindqvist,AUD,2024
ORD-003031,2024-08-18,Europe,Spain,Electronics,Industrial Sensor X2,16,757.69,12123.04,Wei Williams,EUR,2024
ORD-003032,2024-02-05,Asia-Pacific,Australia,Automotive Parts,Ceramic Brake Pad Set,30,282.17,8465.1,Hassan Tanaka,AUD,2024
ORD-003033,2023-06-18,Europe,United Kingdom,Apparel & Footwear,Performance Running Shoe,162,146.94,23804.28,Ravi Taylor,GBP,2023
ORD-003034,2022-05-11,Middle East,Turkey,Pharmaceuticals,Omega-3 Fish Oil,9,21.97,197.73,Fatima Smith,TRY,2022
ORD-003035,2024-06-21,Middle East,Israel,Food & Beverage,Organic Coffee Blend 1kg,243,52.12,12665.16,Sophie Al-Rashid,ILS,2024
ORD-003036,2024-02-05,Middle East,Saudi Arabia,Electronics,Portable SSD 2TB,3,397.32,1191.96,Ahmed Lindqvist,SAR,2024
ORD-003037,2023-02-27,Latin America,Argentina,Apparel & Footwear,Merino Wool Sweater,70,96.86,6780.2,Wei Chen,ARS,2023
ORD-003038,2024-12-31,Asia-Pacific,China,Automotive Parts,Synthetic Motor Oil 5L,18,302.25,5440.5,James Diallo,CNY,2024
ORD-003039,2022-04-03,Middle East,United Arab Emirates,Raw Materials,Copper Wire Spool 500m,403,485.78,195769.34,Robert Taylor,AED,2022
ORD-003040,2023-11-09,Asia-Pacific,South Korea,Food & Beverage,Organic Coffee Blend 1kg,526,85.04,44731.04,Maria Mueller,KRW,2023
ORD-003041,2023-02-10,Middle East,United Arab Emirates,Industrial Equipment,Industrial Air Compressor,1,2257.36,2257.36,Elena Williams,AED,2023
ORD-006416,2022-03-04,North America,United States,Apparel & Footwear,Performance Running Shoe,64,118.19,7564.16,Fatima Sharma,USD,2022
ORD-003042,2024-04-07,Europe,Netherlands,Consumer Goods,Stainless Steel Cookware Set,22,29.41,647.02,Yuki Johnson,EUR,2024
ORD-003043,2023-11-18,Europe,Spain,Automotive Parts,High-Flow Air Filter,3,549.2,1647.6,Valentina Brown,EUR,2023
ORD-003044,2022-07-16,Europe,France,Food & Beverage,Premium Olive Oil 5L,96,36.45,3499.2,James Mensah,EUR,2022
ORD-003045,2023-10-08,Latin America,Chile,Electronics,4K Monitor Pro,22,158.61,3489.42,Nadia Abbas,CLP,2023
ORD-003046,2024-04-02,Middle East,Saudi Arabia,Electronics,4K Monitor Pro,15,412.08,6181.2,Yuki Taylor,SAR,2024
ORD-003047,2023-07-24,Europe,France,Industrial Equipment,CNC Milling Unit,6,940.38,5642.28,Priya Abbas,EUR,2023
ORD-003049,2023-03-02,Middle East,United Arab Emirates,Apparel & Footwear,Performance Running Shoe,74,60.51,4477.74,Yuki Sharma,AED,2023
ORD-003050,2022-12-23,Middle East,United Arab Emirates,Consumer Goods,Air Purifier Home,90,188.98,17008.2,Kwame Al-Rashid,AED,2022
ORD-003051,2023-06-05,Europe,France,Consumer Goods,Portable Blender,55,137.25,7548.75,Valentina Dubois,EUR,2023
ORD-003052,2023-01-16,Asia-Pacific,China,Consumer Goods,Robot Vacuum V2,33,157.41,5194.53,Fatima Zhang,CNY,2023
ORD-003053,2023-06-25,Latin America,Chile,Electronics,Wireless Headset X1,29,590.88,17135.52,Sophie Tanaka,CLP,2023
ORD-003054,2024-01-01,Asia-Pacific,China,Electronics,Portable SSD 2TB,41,246.91,10123.31,Ravi Anderson,CNY,2024
ORD-003055,2024-01-09,Latin America,Argentina,Food & Beverage,Freeze Dried Meal Pack,213,20.55,4377.15,Priya Petrov,ARS,2024
ORD-003056,2024-02-25,Latin America,Brazil,Pharmaceuticals,Omega-3 Fish Oil,168,63.02,10587.36,Elena Brown,BRL,2024
ORD-003057,2024-03-09,Middle East,United Arab Emirates,Food & Beverage,Energy Drink Case 24x,179,78.14,13987.06,Priya Anderson,AED,2024
ORD-003059,2023-08-14,Europe,Italy,Pharmaceuticals,Omega-3 Fish Oil,154,77.57,11945.78,Kwame Mueller,EUR,2023
ORD-003060,2023-03-03,Asia-Pacific,Singapore,Consumer Goods,Robot Vacuum V2,81,184.67,14958.27,Omar Mueller,SGD,2023
ORD-003061,2022-11-12,Europe,Netherlands,Pharmaceuticals,Omega-3 Fish Oil,243,38.87,9445.41,Amara Abbas,EUR,2022
ORD-003062,2024-08-30,Europe,United Kingdom,Apparel & Footwear,Merino Wool Sweater,182,41.57,7565.74,Ravi Anderson,GBP,2024
ORD-003063,2023-07-10,Latin America,Argentina,Consumer Goods,Robot Vacuum V2,93,99.13,9219.09,Fatima Mueller,ARS,2023
ORD-003064,2022-02-23,Middle East,Israel,Automotive Parts,LED Headlight Kit,10,179.26,1792.6,Kwame Lindqvist,ILS,2022
ORD-003066,2023-04-05,North America,Canada,Apparel & Footwear,Merino Wool Sweater,126,129.36,16299.36,Wei Al-Rashid,CAD,2023
ORD-003067,2022-07-01,Latin America,Peru,Consumer Goods,Ergonomic Office Chair,3,32.6,97.8,Amara Tanaka,PEN,2022
ORD-003068,2024-08-23,Latin America,Argentina,Automotive Parts,Ceramic Brake Pad Set,1,383.21,383.21,Ahmed Williams,ARS,2024
ORD-003069,2022-02-09,Middle East,Egypt,Automotive Parts,Synthetic Motor Oil 5L,14,233.02,3262.28,Kwame Williams,EGP,2022
ORD-003070,2022-09-08,Middle East,Saudi Arabia,Apparel & Footwear,Waterproof Jacket,108,190.26,20548.08,Yuki Abbas,SAR,2022
ORD-003071,2023-10-25,Asia-Pacific,South Korea,Automotive Parts,LED Headlight Kit,19,348.54,6622.26,Nadia Abbas,KRW,2023
ORD-003072,2024-04-10,Europe,Italy,Food & Beverage,Protein Supplement 2kg,405,25.08,10157.4,Yuki Zhang,EUR,2024
ORD-003073,2023-09-08,North America,Canada,Industrial Equipment,Welding Station Pro,7,619.95,4339.65,Hassan Williams,CAD,2023
ORD-003074,2024-04-27,Middle East,United Arab Emirates,Apparel & Footwear,Waterproof Jacket,97,133.86,12984.42,Omar Dubois,AED,2024
ORD-003075,2024-04-19,Middle East,Turkey,Apparel & Footwear,Compression Leggings,168,94.51,15877.68,James Mueller,TRY,2024
ORD-003078,2023-02-03,Asia-Pacific,Singapore,Electronics,4K Monitor Pro,14,218.71,3061.94,David Tanaka,SGD,2023
ORD-003080,2022-05-08,Middle East,Egypt,Food & Beverage,Premium Olive Oil 5L,452,86.39,39048.28,Sophie Diallo,EGP,2022
ORD-003081,2023-05-30,Middle East,Saudi Arabia,Electronics,4K Monitor Pro,6,826.04,4956.24,Ahmed Mensah,SAR,2023
ORD-003082,2022-04-08,North America,Canada,Apparel & Footwear,Performance Running Shoe,163,156.73,25546.99,Carlos Johnson,CAD,2022
ORD-003083,2022-09-01,Europe,Spain,Automotive Parts,Synthetic Motor Oil 5L,71,224.36,15929.56,Maria Chen,EUR,2022
ORD-003084,2023-08-21,Middle East,Egypt,Electronics,Wireless Headset X1,54,223.49,12068.46,Yuki Williams,EGP,2023
ORD-003085,2023-06-19,Middle East,Israel,Food & Beverage,Freeze Dried Meal Pack,42,85.09,3573.78,Yuki Brown,ILS,2023
ORD-003086,2024-09-06,Europe,Germany,Automotive Parts,Ceramic Brake Pad Set,13,301.68,3921.84,Amara Abbas,EUR,2024
ORD-003087,2022-06-13,North America,United States,Automotive Parts,Ceramic Brake Pad Set,65,191.35,12437.75,Ahmed Chen,USD,2022
ORD-003088,2022-07-20,Latin America,Brazil,Consumer Goods,Air Purifier Home,44,233.61,10278.84,James Okonkwo,BRL,2022
ORD-003089,2024-12-02,Asia-Pacific,South Korea,Electronics,Wireless Headset X1,56,729.08,40828.48,Wei Dubois,KRW,2024
ORD-003090,2024-07-29,North America,United States,Industrial Equipment,Welding Station Pro,5,9443.82,47219.1,John Okonkwo,USD,2024
ORD-003091,2024-09-02,Latin America,Brazil,Consumer Goods,Ergonomic Office Chair,48,306.21,14698.08,Amara Mensah,BRL,2024
ORD-003092,2022-05-27,Asia-Pacific,South Korea,Consumer Goods,Portable Blender,11,98.81,1086.91,Maria Anderson,KRW,2022
ORD-003093,2022-09-08,Latin America,Colombia,Apparel & Footwear,Tactical Boot,79,157.18,12417.22,Carlos Sharma,COP,2022
ORD-003094,2022-04-09,Europe,Germany,Pharmaceuticals,Probiotic Complex,119,17.19,2045.61,Wei Brown,EUR,2022
ORD-003095,2024-06-06,Europe,United Kingdom,Electronics,Smart Router Z5,12,915.91,10990.92,Kwame Chen,GBP,2024
ORD-003096,2023-11-22,Latin America,Peru,Food & Beverage,Protein Supplement 2kg,210,28.04,5888.4,Carlos Anderson,PEN,2023
ORD-003097,2022-10-12,Latin America,Colombia,Apparel & Footwear,Performance Running Shoe,80,135.91,10872.8,Amara Chen,COP,2022
ORD-003098,2024-12-12,Latin America,Peru,Food & Beverage,Freeze Dried Meal Pack,260,112.3,29198.0,Sophie Mensah,PEN,2024
ORD-003100,2023-03-03,Latin America,Chile,Pharmaceuticals,Zinc Immune Support,236,33.74,7962.64,Fatima Okonkwo,CLP,2023
ORD-003101,2022-11-16,Europe,Italy,Apparel & Footwear,Tactical Boot,46,107.15,4928.9,Robert Petrov,EUR,2022
ORD-003102,2024-02-23,Latin America,Colombia,Electronics,Industrial Sensor X2,24,638.32,15319.68,James Rossi,COP,2024
ORD-003104,2024-11-14,Latin America,Argentina,Food & Beverage,Premium Olive Oil 5L,507,54.72,27743.04,Ahmed Smith,ARS,2024
ORD-003105,2022-05-01,North America,Mexico,Automotive Parts,Synthetic Motor Oil 5L,13,345.98,4497.74,Amara Okonkwo,MXN,2022
ORD-003106,2024-04-14,Middle East,Saudi Arabia,Electronics,Smart Router Z5,31,215.15,6669.65,Nadia Al-Rashid,SAR,2024
ORD-003107,2023-04-15,North America,Canada,Industrial Equipment,CNC Milling Unit,2,1763.99,3527.98,Carlos Garcia,CAD,2023
ORD-003108,2023-07-23,Middle East,Saudi Arabia,Food & Beverage,Premium Olive Oil 5L,498,52.44,26115.12,Sarah Taylor,SAR,2023
ORD-003109,2022-01-03,Europe,United Kingdom,Food & Beverage,Premium Olive Oil 5L,24,27.05,649.2,Nadia Lindqvist,GBP,2022
ORD-003110,2024-02-03,Asia-Pacific,South Korea,Apparel & Footwear,Waterproof Jacket,24,137.46,3299.04,Omar Al-Rashid,KRW,2024
ORD-003111,2023-02-02,Europe,United Kingdom,Electronics,Industrial Sensor X2,40,278.5,11140.0,Ravi Okonkwo,GBP,2023
ORD-003113,2023-05-08,North America,Mexico,Raw Materials,Stainless Steel Rod,958,71.9,68880.2,Ingrid Smith,MXN,2023
ORD-003114,2023-08-13,North America,United States,Food & Beverage,Premium Olive Oil 5L,403,89.42,36036.26,John Sharma,USD,2023
ORD-003115,2024-11-11,Asia-Pacific,Japan,Pharmaceuticals,Omega-3 Fish Oil,63,76.77,4836.51,Robert Williams,JPY,2024
ORD-003116,2023-08-13,Asia-Pacific,South Korea,Automotive Parts,Synthetic Motor Oil 5L,18,404.34,7278.12,Ingrid Johnson,KRW,2023
ORD-003117,2024-02-29,Europe,Germany,Consumer Goods,Stainless Steel Cookware Set,36,74.6,2685.6,Amara Lindqvist,EUR,2024
ORD-003118,2022-08-25,North America,Mexico,Consumer Goods,Ergonomic Office Chair,14,259.53,3633.42,Priya Rossi,MXN,2022
ORD-003119,2024-04-04,Middle East,Turkey,Food & Beverage,Organic Coffee Blend 1kg,16,54.81,876.96,John Brown,TRY,2024
ORD-003120,2024-02-02,Middle East,Israel,Pharmaceuticals,Zinc Immune Support,128,42.14,5393.92,Omar Smith,ILS,2024
ORD-003121,2022-01-02,Middle East,Israel,Industrial Equipment,Welding Station Pro,8,7160.47,57283.76,Sophie Abbas,ILS,2022
ORD-003122,2022-11-10,North America,Mexico,Food & Beverage,Protein Supplement 2kg,504,61.89,31192.56,Ingrid Mueller,MXN,2022
ORD-003123,2024-03-06,North America,Canada,Apparel & Footwear,Performance Running Shoe,109,71.73,7818.57,Priya Sharma,CAD,2024
ORD-003125,2022-05-22,Latin America,Brazil,Consumer Goods,Ergonomic Office Chair,71,118.61,8421.31,Maria Okonkwo,BRL,2022
ORD-003126,2023-07-29,Asia-Pacific,China,Electronics,Portable SSD 2TB,51,272.25,13884.75,Kwame Zhang,CNY,2023
ORD-003127,2023-07-06,Middle East,Saudi Arabia,Automotive Parts,High-Flow Air Filter,70,188.76,13213.2,Carlos Brown,SAR,2023
ORD-003128,2023-05-08,North America,Mexico,Food & Beverage,Organic Coffee Blend 1kg,471,69.51,32739.21,David Garcia,MXN,2023
ORD-003129,2023-07-15,Europe,United Kingdom,Electronics,4K Monitor Pro,50,170.28,8514.0,Sarah Dubois,GBP,2023
ORD-003130,2023-05-21,North America,Mexico,Pharmaceuticals,Probiotic Complex,208,76.12,15832.96,Mei Al-Rashid,MXN,2023
